Unnamed: 0,trajectory_id,htpmd_version,s3_bucket,s3_prefix,conductivity,li_diffusivity,tfsi_diffusivity,poly_diffusivity,mol_smiles,poly_smiles,transference_number,molarity
8596,8631,0.1.4,htp-md-stage,trajectories/0623/poly_9_nion_50_conc_1.5_rerun_failed/9-0-413643005-0,4.74E-05,1.04E-08,1.58E-08,7.18E-09,CC(C)(C)C(OC(=O)[Au])C(=O)NOCCO[Cu],COCCONC(=O)C(OC(=O)OCCONC(=O)C(OC(=O)OCCONC(=O)C(OC(=O)OCCONC(=O)C(OC(=O)OCCONC(=O)C(OC(=O)OCCONC(=O)C(OC(=O)OCCONC(=O)C(OC(=O)OCCONC(=O)C(OC(=O)OCCONC(=O)C(OC(=O)OCCONC(=O)C(OC(=O)OCCONC(=O)C(OC(=O)OCCONC(=O)C(OC(=O)OCCONC(=O)C(OC(=O)OCCONC(=O)C(OC(=O)OCCONC(=O)C(OC(=O)OCCONC(=O)C(OC(=O)OCCONC(=O)C(OC(C)=O)C(C)(C)C)C(C)(C)C)C(C)(C)C)C(C)(C)C)C(C)(C)C)C(C)(C)C)C(C)(C)C)C(C)(C)C)C(C)(C)C)C(C)(C)C)C(C)(C)C)C(C)(C)C)C(C)(C)C)C(C)(C)C)C(C)(C)C)C(C)(C)C)C(C)(C)C,-0.092235772,1.492294849
475,503,0.1.4,htp-md-stage,trajectories/0623/poly_9_nion_50_conc_1.5/9-0-413616305-0,4.73E-05,1.84E-08,1.99E-08,1.15E-08,CCCC(O[Cu])C(=O)NCC(C)CNC(=O)[Au],CCCC(OC)C(=O)NCC(C)CNC(=O)OC(CCC)C(=O)NCC(C)CNC(=O)OC(CCC)C(=O)NCC(C)CNC(=O)OC(CCC)C(=O)NCC(C)CNC(=O)OC(CCC)C(=O)NCC(C)CNC(=O)OC(CCC)C(=O)NCC(C)CNC(=O)OC(CCC)C(=O)NCC(C)CNC(=O)OC(CCC)C(=O)NCC(C)CNC(=O)OC(CCC)C(=O)NCC(C)CNC(=O)OC(CCC)C(=O)NCC(C)CNC(=O)OC(CCC)C(=O)NCC(C)CNC(=O)OC(CCC)C(=O)NCC(C)CNC(=O)OC(CCC)C(=O)NCC(C)CNC(=O)OC(CCC)C(=O)NCC(C)CNC(=O)OC(CCC)C(=O)NCC(C)CNC(=O)OC(CCC)C(=O)NCC(C)CNC(=O)OC(CCC)C(=O)NCC(C)CNC(C)=O,0.283041237,1.361442585
7228,7263,0.1.4,htp-md-stage,trajectories/0623/poly_9_nion_50_conc_1.5_dummy_1200/9-0-428453339-0,4.73E-05,1.46E-08,2.26E-08,1.56E-08,CC(=O)OCC(CO[Cu])OC(=O)[Au],COCC(COC(C)=O)OC(=O)OCC(COC(C)=O)OC(=O)OCC(COC(C)=O)OC(=O)OCC(COC(C)=O)OC(=O)OCC(COC(C)=O)OC(=O)OCC(COC(C)=O)OC(=O)OCC(COC(C)=O)OC(=O)OCC(COC(C)=O)OC(=O)OCC(COC(C)=O)OC(=O)OCC(COC(C)=O)OC(=O)OCC(COC(C)=O)OC(=O)OCC(COC(C)=O)OC(=O)OCC(COC(C)=O)OC(=O)OCC(COC(C)=O)OC(=O)OCC(COC(C)=O)OC(=O)OCC(COC(C)=O)OC(=O)OCC(COC(C)=O)OC(=O)OCC(COC(C)=O)OC(=O)OCC(COC(C)=O)OC(=O)OCC(COC(C)=O)OC(=O)OCC(COC(C)=O)OC(=O)OCC(COC(C)=O)OC(=O)OCC(COC(C)=O)OC(=O)OCC(COC(C)=O)OC(=O)OCC(COC(C)=O)OC(=O)OCC(COC(C)=O)OC(=O)OCC(COC(C)=O)OC(=O)OCC(COC(C)=O)OC(=O)OCC(COC(C)=O)OC(=O)OCC(COC(C)=O)OC(=O)OCC(COC(C)=O)OC(C)=O,0.104250523,1.430303526
5218,5253,0.1.4,htp-md-stage,trajectories/0623/poly_9_nion_50_conc_1.5_dummy_1200/9-0-246240193-0,4.73E-05,2.02E-08,4.32E-08,2.51E-08,CCN(CCCO[Cu])CC(OC(=O)[Au])C(C)C,CCN(CCCOC(=O)OC(CN(CC)CCCOC(=O)OC(CN(CC)CCCOC(=O)OC(CN(CC)CCCOC(=O)OC(CN(CC)CCCOC(=O)OC(CN(CC)CCCOC(=O)OC(CN(CC)CCCOC(=O)OC(CN(CC)CCCOC(=O)OC(CN(CC)CCCOC(=O)OC(CN(CC)CCCOC(=O)OC(CN(CC)CCCOC(=O)OC(CN(CC)CCCOC(=O)OC(CN(CC)CCCOC(=O)OC(CN(CC)CCCOC(=O)OC(CN(CC)CCCOC(=O)OC(CN(CC)CCCOC(=O)OC(CN(CC)CCCOC)C(C)C)C(C)C)C(C)C)C(C)C)C(C)C)C(C)C)C(C)C)C(C)C)C(C)C)C(C)C)C(C)C)C(C)C)C(C)C)C(C)C)C(C)C)C(C)C)CC(OC(C)=O)C(C)C,-0.724975661,1.354994823
3766,3801,0.1.4,htp-md-stage,trajectories/0623/poly_9_nion_50_conc_1.5_dummy_1200/9-0-941905896-0,4.73E-05,2.16E-08,2.19E-08,7.77E-09,CCC(CC)(O[Cu])C(C)(C)NC(=O)[Au],CCC(CC)(OC)C(C)(C)NC(=O)OC(CC)(CC)C(C)(C)NC(=O)OC(CC)(CC)C(C)(C)NC(=O)OC(CC)(CC)C(C)(C)NC(=O)OC(CC)(CC)C(C)(C)NC(=O)OC(CC)(CC)C(C)(C)NC(=O)OC(CC)(CC)C(C)(C)NC(=O)OC(CC)(CC)C(C)(C)NC(=O)OC(CC)(CC)C(C)(C)NC(=O)OC(CC)(CC)C(C)(C)NC(=O)OC(CC)(CC)C(C)(C)NC(=O)OC(CC)(CC)C(C)(C)NC(=O)OC(CC)(CC)C(C)(C)NC(=O)OC(CC)(CC)C(C)(C)NC(=O)OC(CC)(CC)C(C)(C)NC(=O)OC(CC)(CC)C(C)(C)NC(=O)OC(CC)(CC)C(C)(C)NC(=O)OC(CC)(CC)C(C)(C)NC(=O)OC(CC)(CC)C(C)(C)NC(=O)OC(CC)(CC)C(C)(C)NC(=O)OC(CC)(CC)C(C)(C)NC(=O)OC(CC)(CC)C(C)(C)NC(=O)OC(CC)(CC)C(C)(C)NC(=O)OC(CC)(CC)C(C)(C)NC(=O)OC(CC)(CC)C(C)(C)NC(=O)OC(CC)(CC)C(C)(C)NC(=O)OC(CC)(CC)C(C)(C)NC(=O)OC(CC)(CC)C(C)(C)NC(=O)OC(CC)(CC)C(C)(C)NC(=O)OC(CC)(CC)C(C)(C)NC(=O)OC(CC)(CC)C(C)(C)NC(C)=O,-0.136082828,1.337987031
236,264,0.1.4,htp-md-stage,trajectories/0623/poly_9_nion_50_conc_1.5/9-0-1119517426-0,4.73E-05,1.02E-08,1.66E-08,8.98E-09,CC(CONC(=O)C(C)CNC(=O)[Au])N[Cu],CNC(C)CONC(=O)C(C)CNC(=O)NC(C)CONC(=O)C(C)CNC(=O)NC(C)CONC(=O)C(C)CNC(=O)NC(C)CONC(=O)C(C)CNC(=O)NC(C)CONC(=O)C(C)CNC(=O)NC(C)CONC(=O)C(C)CNC(=O)NC(C)CONC(=O)C(C)CNC(=O)NC(C)CONC(=O)C(C)CNC(=O)NC(C)CONC(=O)C(C)CNC(=O)NC(C)CONC(=O)C(C)CNC(=O)NC(C)CONC(=O)C(C)CNC(=O)NC(C)CONC(=O)C(C)CNC(=O)NC(C)CONC(=O)C(C)CNC(=O)NC(C)CONC(=O)C(C)CNC(=O)NC(C)CONC(=O)C(C)CNC(=O)NC(C)CONC(=O)C(C)CNC(C)=O,0.188472362,1.398736538
5187,5222,0.1.4,htp-md-stage,trajectories/0623/poly_9_nion_50_conc_1.5_dummy_1200/9-0-1132276544-0,4.73E-05,1.46E-08,2.95E-08,2.26E-08,CC(O[Cu])C(C)(C)OC(=O)[Au],COC(C)C(C)(C)OC(=O)OC(C)C(C)(C)OC(=O)OC(C)C(C)(C)OC(=O)OC(C)C(C)(C)OC(=O)OC(C)C(C)(C)OC(=O)OC(C)C(C)(C)OC(=O)OC(C)C(C)(C)OC(=O)OC(C)C(C)(C)OC(=O)OC(C)C(C)(C)OC(=O)OC(C)C(C)(C)OC(=O)OC(C)C(C)(C)OC(=O)OC(C)C(C)(C)OC(=O)OC(C)C(C)(C)OC(=O)OC(C)C(C)(C)OC(=O)OC(C)C(C)(C)OC(=O)OC(C)C(C)(C)OC(=O)OC(C)C(C)(C)OC(=O)OC(C)C(C)(C)OC(=O)OC(C)C(C)(C)OC(=O)OC(C)C(C)(C)OC(=O)OC(C)C(C)(C)OC(=O)OC(C)C(C)(C)OC(=O)OC(C)C(C)(C)OC(=O)OC(C)C(C)(C)OC(=O)OC(C)C(C)(C)OC(=O)OC(C)C(C)(C)OC(=O)OC(C)C(C)(C)OC(=O)OC(C)C(C)(C)OC(=O)OC(C)C(C)(C)OC(=O)OC(C)C(C)(C)OC(=O)OC(C)C(C)(C)OC(C)=O,-0.444215995,1.366847449
5610,5645,0.1.4,htp-md-stage,trajectories/0623/poly_9_nion_50_conc_1.5_dummy_1200/9-0-33212149-0,4.73E-05,1.03E-08,1.74E-08,1.02E-08,C#CCC(NC(=O)[Au])C(=O)NCCCCCO[Cu],C#CCC(NC(C)=O)C(=O)NCCCCCOC(=O)NC(CC#C)C(=O)NCCCCCOC(=O)NC(CC#C)C(=O)NCCCCCOC(=O)NC(CC#C)C(=O)NCCCCCOC(=O)NC(CC#C)C(=O)NCCCCCOC(=O)NC(CC#C)C(=O)NCCCCCOC(=O)NC(CC#C)C(=O)NCCCCCOC(=O)NC(CC#C)C(=O)NCCCCCOC(=O)NC(CC#C)C(=O)NCCCCCOC(=O)NC(CC#C)C(=O)NCCCCCOC(=O)NC(CC#C)C(=O)NCCCCCOC(=O)NC(CC#C)C(=O)NCCCCCOC(=O)NC(CC#C)C(=O)NCCCCCOC(=O)NC(CC#C)C(=O)NCCCCCOC,0.097201198,1.434028522
3734,3769,0.1.4,htp-md-stage,trajectories/0623/poly_9_nion_50_conc_1.5_dummy_1200/9-0-413670349-0,4.73E-05,8.24E-09,1.70E-08,9.02E-09,CC(C)(OC(=O)[Au])C(=O)NCC=CCO[Cu],COCC=CCNC(=O)C(C)(C)OC(=O)OCC=CCNC(=O)C(C)(C)OC(=O)OCC=CCNC(=O)C(C)(C)OC(=O)OCC=CCNC(=O)C(C)(C)OC(=O)OCC=CCNC(=O)C(C)(C)OC(=O)OCC=CCNC(=O)C(C)(C)OC(=O)OCC=CCNC(=O)C(C)(C)OC(=O)OCC=CCNC(=O)C(C)(C)OC(=O)OCC=CCNC(=O)C(C)(C)OC(=O)OCC=CCNC(=O)C(C)(C)OC(=O)OCC=CCNC(=O)C(C)(C)OC(=O)OCC=CCNC(=O)C(C)(C)OC(=O)OCC=CCNC(=O)C(C)(C)OC(=O)OCC=CCNC(=O)C(C)(C)OC(=O)OCC=CCNC(=O)C(C)(C)OC(=O)OCC=CCNC(=O)C(C)(C)OC(C)=O,0.044467565,1.412787524
1736,1771,0.1.4,htp-md-stage,trajectories/0623/poly_9_nion_50_conc_1.5_dummy_1200/9-0-1119507533-0,4.73E-05,1.70E-08,3.20E-08,2.21E-08,CCOC(=O)CN(C)CC(CO[Cu])OC(=O)[Au],CCOC(=O)CN(C)CC(COC(=O)OC(COC(=O)OC(COC(=O)OC(COC(=O)OC(COC(=O)OC(COC(=O)OC(COC(=O)OC(COC(=O)OC(COC(=O)OC(COC(=O)OC(COC(=O)OC(COC(=O)OC(COC(=O)OC(COC(=O)OC(COC(=O)OC(COC(=O)OC(COC(=O)OC(COC(=O)OC(COC(=O)OC(COC(=O)OC(COC(=O)OC(COC(=O)OC(COC(=O)OC(COC(=O)OC(COC(=O)OC(COC(=O)OC(COC(=O)OC(COC(=O)OC(COC(=O)OC(COC(=O)OC(COC)CN(C)CC(=O)OCC)CN(C)CC(=O)OCC)CN(C)CC(=O)OCC)CN(C)CC(=O)OCC)CN(C)CC(=O)OCC)CN(C)CC(=O)OCC)CN(C)CC(=O)OCC)CN(C)CC(=O)OCC)CN(C)CC(=O)OCC)CN(C)CC(=O)OCC)CN(C)CC(=O)OCC)CN(C)CC(=O)OCC)CN(C)CC(=O)OCC)CN(C)CC(=O)OCC)CN(C)CC(=O)OCC)CN(C)CC(=O)OCC)CN(C)CC(=O)OCC)CN(C)CC(=O)OCC)CN(C)CC(=O)OCC)CN(C)CC(=O)OCC)CN(C)CC(=O)OCC)CN(C)CC(=O)OCC)CN(C)CC(=O)OCC)CN(C)CC(=O)OCC)CN(C)CC(=O)OCC)CN(C)CC(=O)OCC)CN(C)CC(=O)OCC)CN(C)CC(=O)OCC)CN(C)CC(=O)OCC)CN(C)CC(=O)OCC)OC(C)=O,-0.064756883,1.478432406
6640,6675,0.1.4,htp-md-stage,trajectories/0623/poly_9_nion_50_conc_1.5_dummy_1200/9-0-413642325-0,4.72E-05,7.63E-09,1.73E-08,1.44E-08,CC(COC(=O)[Au])CS(=O)(=O)CCO[Cu],COCCS(=O)(=O)CC(C)COC(=O)OCCS(=O)(=O)CC(C)COC(=O)OCCS(=O)(=O)CC(C)COC(=O)OCCS(=O)(=O)CC(C)COC(=O)OCCS(=O)(=O)CC(C)COC(=O)OCCS(=O)(=O)CC(C)COC(=O)OCCS(=O)(=O)CC(C)COC(=O)OCCS(=O)(=O)CC(C)COC(=O)OCCS(=O)(=O)CC(C)COC(=O)OCCS(=O)(=O)CC(C)COC(=O)OCCS(=O)(=O)CC(C)COC(=O)OCCS(=O)(=O)CC(C)COC(=O)OCCS(=O)(=O)CC(C)COC(=O)OCCS(=O)(=O)CC(C)COC(=O)OCCS(=O)(=O)CC(C)COC(=O)OCCS(=O)(=O)CC(C)COC(=O)OCCS(=O)(=O)CC(C)COC(C)=O,0.130629957,1.400581409
5309,5344,0.1.4,htp-md-stage,trajectories/0623/poly_9_nion_50_conc_1.5_dummy_1200/9-0-13128258-0,4.72E-05,1.40E-08,1.36E-08,1.04E-08,CN(CCOC(=O)[Au])C(=O)NCC#CCO[Cu],COCC#CCNC(=O)N(C)CCOC(=O)OCC#CCNC(=O)N(C)CCOC(=O)OCC#CCNC(=O)N(C)CCOC(=O)OCC#CCNC(=O)N(C)CCOC(=O)OCC#CCNC(=O)N(C)CCOC(=O)OCC#CCNC(=O)N(C)CCOC(=O)OCC#CCNC(=O)N(C)CCOC(=O)OCC#CCNC(=O)N(C)CCOC(=O)OCC#CCNC(=O)N(C)CCOC(=O)OCC#CCNC(=O)N(C)CCOC(=O)OCC#CCNC(=O)N(C)CCOC(=O)OCC#CCNC(=O)N(C)CCOC(=O)OCC#CCNC(=O)N(C)CCOC(C)=O,0.335086885,1.494106348
7678,7713,0.1.4,htp-md-stage,trajectories/0623/poly_9_nion_50_conc_1.5_dummy_1200/9-0-482402782-0,4.72E-05,1.22E-08,2.20E-08,6.72E-09,CC(C)(CC(C)(NC(=O)[Au])C(=O)O)O[Cu],COC(C)(C)CC(C)(NC(=O)OC(C)(C)CC(C)(NC(=O)OC(C)(C)CC(C)(NC(=O)OC(C)(C)CC(C)(NC(=O)OC(C)(C)CC(C)(NC(=O)OC(C)(C)CC(C)(NC(=O)OC(C)(C)CC(C)(NC(=O)OC(C)(C)CC(C)(NC(=O)OC(C)(C)CC(C)(NC(=O)OC(C)(C)CC(C)(NC(=O)OC(C)(C)CC(C)(NC(=O)OC(C)(C)CC(C)(NC(=O)OC(C)(C)CC(C)(NC(=O)OC(C)(C)CC(C)(NC(=O)OC(C)(C)CC(C)(NC(=O)OC(C)(C)CC(C)(NC(=O)OC(C)(C)CC(C)(NC(=O)OC(C)(C)CC(C)(NC(=O)OC(C)(C)CC(C)(NC(=O)OC(C)(C)CC(C)(NC(=O)OC(C)(C)CC(C)(NC(=O)OC(C)(C)CC(C)(NC(=O)OC(C)(C)CC(C)(NC(=O)OC(C)(C)CC(C)(NC(=O)OC(C)(C)CC(C)(NC(=O)OC(C)(C)CC(C)(NC(C)=O)C(=O)O)C(=O)O)C(=O)O)C(=O)O)C(=O)O)C(=O)O)C(=O)O)C(=O)O)C(=O)O)C(=O)O)C(=O)O)C(=O)O)C(=O)O)C(=O)O)C(=O)O)C(=O)O)C(=O)O)C(=O)O)C(=O)O)C(=O)O)C(=O)O)C(=O)O)C(=O)O)C(=O)O)C(=O)O)C(=O)O,-0.342379525,1.45857728
156,184,0.1.4,htp-md-stage,trajectories/0623/poly_9_nion_50_conc_1.5/9-0-1119506079-0,4.72E-05,7.96E-09,1.80E-08,9.34E-09,CCC(NC(=O)[Au])C(=O)NCC(COC)O[Cu],CCC(NC(C)=O)C(=O)NCC(COC)OC(=O)NC(CC)C(=O)NCC(COC)OC(=O)NC(CC)C(=O)NCC(COC)OC(=O)NC(CC)C(=O)NCC(COC)OC(=O)NC(CC)C(=O)NCC(COC)OC(=O)NC(CC)C(=O)NCC(COC)OC(=O)NC(CC)C(=O)NCC(COC)OC(=O)NC(CC)C(=O)NCC(COC)OC(=O)NC(CC)C(=O)NCC(COC)OC(=O)NC(CC)C(=O)NCC(COC)OC(=O)NC(CC)C(=O)NCC(COC)OC(=O)NC(CC)C(=O)NCC(COC)OC(=O)NC(CC)C(=O)NCC(COC)OC(=O)NC(CC)C(=O)NCC(COC)OC(=O)NC(CC)C(=O)NCC(COC)OC(=O)NC(CC)C(=O)NCC(COC)OC(=O)NC(CC)C(=O)NCC(COC)OC(=O)NC(CC)C(=O)NCC(COC)OC(=O)NC(CC)C(=O)NCC(COC)OC,0.066702037,1.342384333
6404,6439,0.1.4,htp-md-stage,trajectories/0623/poly_9_nion_50_conc_1.5_dummy_1200/9-0-413614331-0,4.72E-05,1.13E-08,1.46E-08,1.31E-08,CC(C)(CN[Cu])C(=O)NCCCOC(=O)[Au],CNCC(C)(C)C(=O)NCCCOC(=O)NCC(C)(C)C(=O)NCCCOC(=O)NCC(C)(C)C(=O)NCCCOC(=O)NCC(C)(C)C(=O)NCCCOC(=O)NCC(C)(C)C(=O)NCCCOC(=O)NCC(C)(C)C(=O)NCCCOC(=O)NCC(C)(C)C(=O)NCCCOC(=O)NCC(C)(C)C(=O)NCCCOC(=O)NCC(C)(C)C(=O)NCCCOC(=O)NCC(C)(C)C(=O)NCCCOC(=O)NCC(C)(C)C(=O)NCCCOC(=O)NCC(C)(C)C(=O)NCCCOC(=O)NCC(C)(C)C(=O)NCCCOC(=O)NCC(C)(C)C(=O)NCCCOC(=O)NCC(C)(C)C(=O)NCCCOC(=O)NCC(C)(C)C(=O)NCCCOC(C)=O,0.340977448,1.40557391
6227,6262,0.1.4,htp-md-stage,trajectories/0623/poly_9_nion_50_conc_1.5_dummy_1200/9-0-413606482-0,4.72E-05,1.30E-08,1.53E-08,6.23E-09,CC(C)(C)NC(=O)CC(CN[Cu])OC(=O)[Au],CNCC(CC(=O)NC(C)(C)C)OC(=O)NCC(CC(=O)NC(C)(C)C)OC(=O)NCC(CC(=O)NC(C)(C)C)OC(=O)NCC(CC(=O)NC(C)(C)C)OC(=O)NCC(CC(=O)NC(C)(C)C)OC(=O)NCC(CC(=O)NC(C)(C)C)OC(=O)NCC(CC(=O)NC(C)(C)C)OC(=O)NCC(CC(=O)NC(C)(C)C)OC(=O)NCC(CC(=O)NC(C)(C)C)OC(=O)NCC(CC(=O)NC(C)(C)C)OC(=O)NCC(CC(=O)NC(C)(C)C)OC(=O)NCC(CC(=O)NC(C)(C)C)OC(=O)NCC(CC(=O)NC(C)(C)C)OC(=O)NCC(CC(=O)NC(C)(C)C)OC(=O)NCC(CC(=O)NC(C)(C)C)OC(=O)NCC(CC(=O)NC(C)(C)C)OC(=O)NCC(CC(=O)NC(C)(C)C)OC(=O)NCC(CC(=O)NC(C)(C)C)OC(=O)NCC(CC(=O)NC(C)(C)C)OC(=O)NCC(CC(=O)NC(C)(C)C)OC(=O)NCC(CC(=O)NC(C)(C)C)OC(=O)NCC(CC(=O)NC(C)(C)C)OC(=O)NCC(CC(=O)NC(C)(C)C)OC(=O)NCC(CC(=O)NC(C)(C)C)OC(=O)NCC(CC(=O)NC(C)(C)C)OC(=O)NCC(CC(=O)NC(C)(C)C)OC(=O)NCC(CC(=O)NC(C)(C)C)OC(=O)NCC(CC(=O)NC(C)(C)C)OC(=O)NCC(CC(=O)NC(C)(C)C)OC(=O)NCC(CC(=O)NC(C)(C)C)OC(=O)NCC(CC(=O)NC(C)(C)C)OC(C)=O,0.282972041,1.336016482
6481,6516,0.1.4,htp-md-stage,trajectories/0623/poly_9_nion_50_conc_1.5_dummy_1200/9-0-413624318-0,4.72E-05,1.65E-08,1.66E-08,1.03E-08,CC(CO[Cu])NC(=O)C(C)(C)OC(=O)[Au],COCC(C)NC(=O)C(C)(C)OC(=O)OCC(C)NC(=O)C(C)(C)OC(=O)OCC(C)NC(=O)C(C)(C)OC(=O)OCC(C)NC(=O)C(C)(C)OC(=O)OCC(C)NC(=O)C(C)(C)OC(=O)OCC(C)NC(=O)C(C)(C)OC(=O)OCC(C)NC(=O)C(C)(C)OC(=O)OCC(C)NC(=O)C(C)(C)OC(=O)OCC(C)NC(=O)C(C)(C)OC(=O)OCC(C)NC(=O)C(C)(C)OC(=O)OCC(C)NC(=O)C(C)(C)OC(=O)OCC(C)NC(=O)C(C)(C)OC(=O)OCC(C)NC(=O)C(C)(C)OC(=O)OCC(C)NC(=O)C(C)(C)OC(=O)OCC(C)NC(=O)C(C)(C)OC(=O)OCC(C)NC(=O)C(C)(C)OC(=O)OCC(C)NC(=O)C(C)(C)OC(=O)OCC(C)NC(=O)C(C)(C)OC(=O)OCC(C)NC(=O)C(C)(C)OC(C)=O,0.392009676,1.394009939
7882,7917,0.1.4,htp-md-stage,trajectories/0623/poly_9_nion_50_conc_1.5_dummy_1200/9-0-538234004-0,4.72E-05,2.14E-08,3.82E-08,1.40E-08,O=C([Au])OC(CNCCC(F)(F)F)CO[Cu],COCC(CNCCC(F)(F)F)OC(=O)OCC(CNCCC(F)(F)F)OC(=O)OCC(CNCCC(F)(F)F)OC(=O)OCC(CNCCC(F)(F)F)OC(=O)OCC(CNCCC(F)(F)F)OC(=O)OCC(CNCCC(F)(F)F)OC(=O)OCC(CNCCC(F)(F)F)OC(=O)OCC(CNCCC(F)(F)F)OC(=O)OCC(CNCCC(F)(F)F)OC(=O)OCC(CNCCC(F)(F)F)OC(=O)OCC(CNCCC(F)(F)F)OC(=O)OCC(CNCCC(F)(F)F)OC(=O)OCC(CNCCC(F)(F)F)OC(=O)OCC(CNCCC(F)(F)F)OC(=O)OCC(CNCCC(F)(F)F)OC(=O)OCC(CNCCC(F)(F)F)OC(=O)OCC(CNCCC(F)(F)F)OC(=O)OCC(CNCCC(F)(F)F)OC(=O)OCC(CNCCC(F)(F)F)OC(=O)OCC(CNCCC(F)(F)F)OC(=O)OCC(CNCCC(F)(F)F)OC(=O)OCC(CNCCC(F)(F)F)OC(=O)OCC(CNCCC(F)(F)F)OC(=O)OCC(CNCCC(F)(F)F)OC(=O)OCC(CNCCC(F)(F)F)OC(=O)OCC(CNCCC(F)(F)F)OC(=O)OCC(CNCCC(F)(F)F)OC(=O)OCC(CNCCC(F)(F)F)OC(=O)OCC(CNCCC(F)(F)F)OC(=O)OCC(CNCCC(F)(F)F)OC(=O)OCC(CNCCC(F)(F)F)OC(C)=O,-0.309681514,1.255414762
1733,1768,0.1.4,htp-md-stage,trajectories/0623/poly_9_nion_50_conc_1.5_dummy_1200/9-0-1119507952-0,4.72E-05,9.90E-09,1.69E-08,8.19E-09,COC(=O)CNC(=O)C(NC(=O)[Au])C(C)O[Cu],COC(=O)CNC(=O)C(NC(=O)OC(C)C(NC(=O)OC(C)C(NC(=O)OC(C)C(NC(=O)OC(C)C(NC(=O)OC(C)C(NC(=O)OC(C)C(NC(=O)OC(C)C(NC(=O)OC(C)C(NC(=O)OC(C)C(NC(=O)OC(C)C(NC(=O)OC(C)C(NC(=O)OC(C)C(NC(=O)OC(C)C(NC(=O)OC(C)C(NC(=O)OC(C)C(NC(=O)OC(C)C(NC(=O)OC(C)C(NC(=O)OC(C)C(NC(=O)OC(C)C(NC(=O)OC(C)C(NC(=O)OC(C)C(NC(=O)OC(C)C(NC(=O)OC(C)C(NC(=O)OC(C)C(NC(=O)OC(C)C(NC(=O)OC(C)C(NC(=O)OC(C)C(NC(=O)OC(C)C(NC(=O)OC(C)C(NC(=O)OC(C)C(NC(C)=O)C(=O)NCC(=O)OC)C(=O)NCC(=O)OC)C(=O)NCC(=O)OC)C(=O)NCC(=O)OC)C(=O)NCC(=O)OC)C(=O)NCC(=O)OC)C(=O)NCC(=O)OC)C(=O)NCC(=O)OC)C(=O)NCC(=O)OC)C(=O)NCC(=O)OC)C(=O)NCC(=O)OC)C(=O)NCC(=O)OC)C(=O)NCC(=O)OC)C(=O)NCC(=O)OC)C(=O)NCC(=O)OC)C(=O)NCC(=O)OC)C(=O)NCC(=O)OC)C(=O)NCC(=O)OC)C(=O)NCC(=O)OC)C(=O)NCC(=O)OC)C(=O)NCC(=O)OC)C(=O)NCC(=O)OC)C(=O)NCC(=O)OC)C(=O)NCC(=O)OC)C(=O)NCC(=O)OC)C(=O)NCC(=O)OC)C(=O)NCC(=O)OC)C(=O)NCC(=O)OC)C(=O)NCC(=O)OC)C(=O)NCC(=O)OC)C(C)OC,0.035015995,1.485430967
7889,7924,0.1.4,htp-md-stage,trajectories/0623/poly_9_nion_50_conc_1.5_dummy_1200/9-0-538235320-0,4.71E-05,1.60E-08,2.48E-08,1.15E-08,CC(C)(C)OC(=O)C(CN[Cu])OC(=O)[Au],CNCC(OC(=O)NCC(OC(=O)NCC(OC(=O)NCC(OC(=O)NCC(OC(=O)NCC(OC(=O)NCC(OC(=O)NCC(OC(=O)NCC(OC(=O)NCC(OC(=O)NCC(OC(=O)NCC(OC(=O)NCC(OC(=O)NCC(OC(=O)NCC(OC(=O)NCC(OC(=O)NCC(OC(=O)NCC(OC(=O)NCC(OC(=O)NCC(OC(=O)NCC(OC(=O)NCC(OC(=O)NCC(OC(=O)NCC(OC(=O)NCC(OC(=O)NCC(OC(=O)NCC(OC(=O)NCC(OC(=O)NCC(OC(=O)NCC(OC(=O)NCC(OC(C)=O)C(=O)OC(C)(C)C)C(=O)OC(C)(C)C)C(=O)OC(C)(C)C)C(=O)OC(C)(C)C)C(=O)OC(C)(C)C)C(=O)OC(C)(C)C)C(=O)OC(C)(C)C)C(=O)OC(C)(C)C)C(=O)OC(C)(C)C)C(=O)OC(C)(C)C)C(=O)OC(C)(C)C)C(=O)OC(C)(C)C)C(=O)OC(C)(C)C)C(=O)OC(C)(C)C)C(=O)OC(C)(C)C)C(=O)OC(C)(C)C)C(=O)OC(C)(C)C)C(=O)OC(C)(C)C)C(=O)OC(C)(C)C)C(=O)OC(C)(C)C)C(=O)OC(C)(C)C)C(=O)OC(C)(C)C)C(=O)OC(C)(C)C)C(=O)OC(C)(C)C)C(=O)OC(C)(C)C)C(=O)OC(C)(C)C)C(=O)OC(C)(C)C)C(=O)OC(C)(C)C)C(=O)OC(C)(C)C)C(=O)OC(C)(C)C)C(=O)OC(C)(C)C,0.158473228,1.4286249
